Date,Open,High,Low,Close,Adj Close,Volume
11/20/2018,7411.65,7444.50,7311.65,7333.95,7076.57,637243
11/21/2018,7340.00,7466.00,7331.50,7424.50,7163.94,701156
11/22/2018,7393.95,7480.00,7361.20,7411.10,7151.01,668352
11/26/2018,7425.00,7577.75,7387.30,7554.70,7289.57,899481
11/27/2018,7570.00,7657.80,7500.75,7647.60,7379.21,783389
11/28/2018,7658.00,7680.50,7549.60,7574.20,7308.39,686734
11/29/2018,7613.00,7642.00,7531.00,7546.75,7281.90,725583
11/30/2018,7574.00,7727.00,7570.05,7661.60,7392.72,869715
12/3/2018,7688.50,7800.00,7630.10,7779.95,7506.92,772869
12/4/2018,7780.00,7784.95,7701.00,7721.65,7450.66,551195
12/5/2018,7696.70,7739.90,7520.00,7554.05,7288.95,704296
12/6/2018,7450.05,7486.30,7180.00,7209.70,6956.68,1339030
12/7/2018,7244.00,7349.95,7201.00,7313.95,7057.27,688881
12/10/2018,7200.00,7395.00,7170.00,7350.50,7092.54,785024
12/11/2018,7240.50,7346.00,7215.55,7305.35,7048.98,843166
12/12/2018,7340.00,7507.30,7295.00,7471.85,7209.63,643037
12/13/2018,7477.50,7700.00,7477.50,7670.50,7401.31,881204
12/14/2018,7684.00,7690.00,7545.95,7662.15,7393.25,676653
12/17/2018,7691.90,7800.00,7650.00,7734.05,7462.63,712296
12/18/2018,7710.00,7785.00,7655.00,7772.35,7499.59,658919
12/19/2018,7781.00,7949.75,7781.00,7936.00,7657.49,856358
12/20/2018,7850.00,7919.00,7763.65,7807.05,7533.07,824303
12/21/2018,7830.00,7835.00,7515.00,7536.30,7271.82,1257227
12/24/2018,7560.00,7595.65,7470.00,7529.15,7264.92,611297
12/26/2018,7488.00,7600.00,7402.00,7569.10,7303.47,594156
12/27/2018,7649.00,7668.85,7479.30,7499.95,7236.75,704523
12/28/2018,7548.00,7580.00,7490.00,7505.55,7242.15,616845
12/31/2018,7550.00,7572.75,7443.10,7465.50,7203.50,547975
1/1/2019,7449.75,7494.00,7395.00,7476.80,7214.41,625360
1/2/2019,7445.00,7460.00,7244.00,7267.85,7012.79,891844
1/3/2019,7280.00,7350.00,7185.60,7203.95,6951.13,715168
1/4/2019,7239.00,7309.00,7161.20,7234.50,6980.61,774445
1/7/2019,7310.00,7407.00,7300.00,7362.05,7103.68,687845
1/8/2019,7380.00,7454.80,7322.10,7439.50,7178.42,516841
1/9/2019,7460.50,7529.00,7414.00,7492.90,7229.94,740580
1/10/2019,7500.00,7511.00,7360.15,7391.60,7132.20,452699
1/11/2019,7382.70,7400.00,7282.00,7320.50,7063.59,488399
1/14/2019,7330.00,7433.35,7257.00,7408.70,7148.70,424152
1/15/2019,7430.00,7470.00,7317.00,7355.15,7097.03,491196
1/16/2019,7349.50,7384.00,7291.10,7310.25,7053.70,424769
1/17/2019,7339.00,7398.95,7307.50,7336.25,7078.79,462725
1/18/2019,7345.00,7379.95,7318.00,7357.95,7099.73,334555
1/21/2019,7358.00,7380.00,7161.00,7208.40,6955.43,654537
1/22/2019,7180.00,7180.00,7054.50,7068.85,6820.77,896521
1/23/2019,7050.00,7132.25,7025.00,7045.40,6798.15,702474
1/24/2019,7059.90,7098.00,7014.40,7040.60,6793.52,520703
1/25/2019,7054.00,7133.00,6410.00,6513.40,6284.82,3062762
