Date,Open,High,Low,Close,Adj Close,Volume
10/15/2018,2461.10,2579.95,2443.40,2566.85,2474.23,1123276
10/16/2018,2566.90,2590.00,2537.50,2573.60,2480.73,600003
10/17/2018,2580.00,2599.00,2552.00,2565.00,2472.44,492009
10/19/2018,2550.00,2582.90,2530.50,2552.35,2460.25,436984
10/22/2018,2562.50,2582.65,2496.25,2519.40,2428.49,556392
10/23/2018,2524.95,2546.25,2425.10,2473.75,2384.49,823509
10/24/2018,2488.00,2497.00,2386.55,2434.30,2346.46,725644
10/25/2018,2411.60,2444.95,2380.00,2390.50,2304.24,1339300
10/26/2018,2391.40,2450.00,2368.05,2404.55,2317.78,1125652
10/29/2018,2440.00,2559.00,2439.90,2532.95,2441.55,1030783
10/30/2018,2530.70,2610.00,2515.25,2594.30,2500.69,971039
10/31/2018,2438.95,2554.40,2423.05,2542.45,2450.71,2272822
11/1/2018,2560.00,2574.45,2446.50,2461.60,2372.77,1370566
11/2/2018,2465.50,2475.90,2403.55,2423.25,2335.81,880708
11/5/2018,2440.00,2452.00,2391.00,2420.90,2333.54,529589
11/6/2018,2418.70,2460.00,2412.00,2450.85,2362.41,378830
11/7/2018,2460.00,2469.90,2442.00,2452.95,2364.44,77956
11/9/2018,2465.00,2465.00,2389.00,2400.00,2313.40,1002927
11/12/2018,2413.90,2437.85,2395.00,2415.55,2328.39,487888
11/13/2018,2416.00,2451.00,2415.55,2438.05,2350.07,469698
11/14/2018,2449.90,2470.00,2406.80,2449.25,2360.87,430253
11/15/2018,2456.80,2497.95,2449.95,2461.80,2372.97,498725
11/16/2018,2463.00,2496.80,2442.05,2477.05,2387.67,425810
11/19/2018,2545.50,2545.60,2490.00,2528.60,2437.36,947022
11/20/2018,2520.10,2520.10,2437.55,2443.15,2354.99,541117
11/21/2018,2608.00,2655.00,2577.15,2601.80,2507.92,4485824
11/22/2018,2580.00,2619.70,2575.60,2608.70,2514.57,1009204
11/26/2018,2607.00,2637.90,2521.05,2558.60,2466.27,1129634
11/27/2018,2575.00,2602.80,2542.00,2588.75,2495.34,1047598
11/28/2018,2595.00,2595.35,2547.75,2572.30,2479.48,644293
11/29/2018,2584.00,2666.70,2575.10,2655.30,2559.48,1048293
11/30/2018,2661.00,2734.55,2657.05,2722.20,2623.97,1491828
12/3/2018,2738.60,2742.60,2652.45,2667.90,2571.63,983834
12/4/2018,2688.00,2718.85,2681.80,2704.05,2606.48,915453
12/5/2018,2696.00,2713.95,2646.60,2671.65,2575.24,447631
12/6/2018,2671.00,2681.00,2621.15,2641.20,2545.89,515153
12/7/2018,2661.00,2714.30,2643.00,2692.55,2595.39,1179675
12/10/2018,2623.10,2707.00,2623.10,2690.45,2593.37,1005187
12/11/2018,2668.50,2749.95,2666.10,2716.15,2618.14,840779
12/12/2018,2670.00,2711.55,2534.10,2586.35,2493.02,3413128
12/13/2018,2625.00,2625.00,2567.20,2596.85,2503.14,1037801
12/14/2018,2595.00,2609.60,2568.00,2591.70,2498.18,586360
12/17/2018,2604.70,2635.00,2600.20,2613.15,2518.86,592403
12/18/2018,2601.80,2645.00,2582.15,2639.30,2544.06,739253
12/19/2018,2645.00,2651.00,2584.65,2613.75,2519.43,841239
12/20/2018,2607.70,2633.95,2592.00,2628.45,2533.60,493086
12/21/2018,2609.40,2616.30,2578.10,2608.05,2513.94,747959
12/24/2018,2610.00,2623.10,2578.20,2599.80,2505.99,504639
12/26/2018,2598.00,2628.00,2575.20,2622.30,2527.68,753624
12/27/2018,2641.00,2645.00,2581.35,2587.45,2494.08,587578
12/28/2018,2605.00,2633.00,2601.10,2621.90,2527.29,597700
12/31/2018,2634.70,2663.80,2610.00,2616.50,2522.09,1026529
1/1/2019,2618.10,2634.00,2600.00,2607.05,2512.98,338757
1/2/2019,2606.00,2618.00,2575.05,2601.05,2507.19,417551
1/3/2019,2605.00,2614.80,2564.00,2577.35,2484.35,541891
1/4/2019,2580.00,2606.00,2562.00,2600.00,2506.18,407397
1/7/2019,2613.85,2613.85,2537.30,2558.65,2466.32,542415
1/8/2019,2561.00,2586.85,2551.00,2570.50,2477.74,689498
1/9/2019,2580.90,2610.90,2580.90,2603.10,2509.17,464336
1/10/2019,2598.10,2610.00,2583.15,2600.40,2506.57,390414
1/11/2019,2610.80,2610.80,2580.00,2588.15,2494.76,316787
1/14/2019,2585.35,2605.00,2555.00,2578.80,2485.75,394478
1/15/2019,2585.00,2604.00,2581.35,2594.80,2501.17,357577
1/16/2019,2580.00,2627.70,2575.30,2616.95,2522.52,946148
1/17/2019,2620.00,2628.80,2600.00,2619.15,2524.64,649802
1/18/2019,2605.00,2629.35,2594.50,2596.80,2503.10,536273
1/21/2019,2605.00,2642.00,2581.80,2599.80,2505.99,595064
1/22/2019,2599.10,2645.00,2589.95,2640.30,2545.03,776066
1/23/2019,2639.85,2660.00,2630.00,2646.75,2551.24,754526
1/24/2019,2642.05,2674.70,2642.05,2668.45,2572.16,611565
1/25/2019,2670.50,2691.00,2645.50,2672.40,2575.97,609282
1/28/2019,2671.90,2671.90,2597.05,2624.75,2530.04,684994
1/29/2019,2616.00,2684.00,2603.00,2666.45,2570.23,867696
1/30/2019,2655.05,2680.00,2637.45,2665.40,2569.22,657014
1/31/2019,2665.00,2728.55,2651.00,2720.80,2622.62,1231518
2/1/2019,2717.70,2819.00,2715.15,2791.25,2690.53,1450995
2/4/2019,2807.90,2878.00,2715.25,2735.20,2636.50,2149582
2/5/2019,2775.20,2859.85,2773.00,2821.45,2719.64,1653331
2/6/2019,2816.00,2816.00,2761.00,2789.70,2689.04,881795
2/7/2019,2791.00,2835.00,2791.00,2821.80,2719.98,561804
2/8/2019,2818.00,2818.00,2751.65,2769.70,2669.76,714193
2/11/2019,2660.10,2707.95,2559.35,2615.35,2520.98,1895462
2/12/2019,2619.00,2676.45,2584.00,2652.50,2556.79,1309324
2/14/2019,2648.70,2674.95,2616.00,2667.25,2571.00,597409
2/15/2019,2660.00,2660.00,1872.95,2563.35,2470.85,6756271
2/18/2019,2650.00,2689.65,2545.05,2565.55,2472.97,2687581
2/19/2019,2583.95,2610.00,2505.10,2536.90,2445.36,2269798
2/20/2019,2574.90,2584.00,2508.55,2525.15,2434.03,1559722
2/21/2019,2550.00,2606.00,2519.85,2586.30,2492.98,1310397
2/22/2019,2584.75,2650.00,2555.70,2639.50,2544.26,1378159
2/25/2019,2640.25,2694.95,2622.80,2666.90,2570.67,1275515
2/26/2019,2653.90,2659.90,2628.95,2647.80,2552.26,1013114
2/27/2019,2664.50,2683.00,2630.05,2646.90,2551.39,793098
2/28/2019,2669.00,2669.00,2615.25,2631.65,2536.69,669759
3/1/2019,2638.00,2657.10,2580.05,2646.00,2550.52,885795
3/5/2019,2635.00,2668.80,2604.60,2654.10,2558.33,646711
3/6/2019,2660.60,2708.50,2656.65,2693.65,2596.45,852395
3/7/2019,2690.00,2725.90,2668.90,2680.75,2584.02,916759
3/8/2019,2668.00,2685.95,2606.50,2615.05,2520.69,684806
3/11/2019,2628.00,2656.00,2611.05,2626.15,2531.39,1113712
3/12/2019,2647.00,2676.00,2638.00,2666.85,2570.62,544868
3/13/2019,2663.00,2710.00,2644.60,2655.85,2560.02,704078
3/14/2019,2655.85,2670.90,2616.00,2647.90,2552.35,483712
3/15/2019,2655.50,2693.75,2640.95,2658.90,2562.96,1436054
3/18/2019,2658.40,2674.30,2643.15,2669.45,2573.12,454563
3/19/2019,2670.00,2717.25,2669.45,2708.70,2610.96,918056
3/20/2019,2709.00,2760.00,2709.00,2751.65,2652.36,1151949
3/22/2019,2779.00,2779.00,2738.50,2751.30,2652.02,685401
3/25/2019,2744.90,2798.00,2726.75,2780.95,2680.60,1009863
3/26/2019,2791.00,2793.95,2762.50,2782.35,2681.95,484102
3/27/2019,2781.05,2814.00,2744.10,2765.05,2665.27,659032
3/28/2019,2774.70,2774.70,2708.00,2717.20,2619.15,663559
4/1/2019,2798.95,2822.75,2782.00,2794.80,2693.95,791811
4/2/2019,2804.00,2820.00,2780.00,2798.75,2697.76,588391
4/3/2019,2808.00,2808.80,2758.45,2765.20,2665.42,368516
4/4/2019,2772.75,2792.55,2753.50,2771.35,2671.35,438496
4/5/2019,2775.80,2778.00,2742.50,2754.35,2654.96,445093
4/8/2019,2760.00,2780.00,2745.50,2763.70,2663.97,307007
4/9/2019,2764.00,2765.95,2736.90,2753.30,2653.95,413081
4/10/2019,2752.15,2835.90,2746.10,2765.00,2665.23,1077211
4/11/2019,2772.65,2815.00,2757.85,2811.75,2710.29,637345
4/12/2019,2800.00,2821.00,2786.05,2807.05,2705.76,606222
4/15/2019,2821.60,2829.80,2781.00,2792.80,2692.02,556519
4/16/2019,2831.00,2840.00,2807.00,2825.10,2723.16,771487
4/18/2019,2827.95,2827.95,2791.35,2799.10,2698.10,433608
4/22/2019,2810.00,2819.95,2775.00,2795.70,2694.82,347230
4/23/2019,2800.50,2832.65,2800.50,2822.15,2720.31,475888
4/24/2019,2835.00,2875.00,2813.10,2859.40,2756.22,748185
4/25/2019,2851.65,2940.00,2839.45,2924.90,2819.36,1087724
4/26/2019,2934.00,2953.50,2875.55,2892.25,2787.89,925723
4/30/2019,2903.95,2950.00,2895.30,2933.75,2827.89,601275
5/2/2019,2925.00,2964.00,2905.00,2919.90,2814.54,588092
5/3/2019,2910.10,2932.75,2890.70,2907.45,2802.54,364533
5/6/2019,2896.95,2929.95,2888.00,2920.60,2815.21,411016
5/7/2019,2936.00,2952.00,2925.25,2942.45,2836.27,458140
5/8/2019,2943.00,2947.80,2882.60,2900.50,2795.84,450398
5/9/2019,2882.25,2909.30,2838.60,2900.60,2795.93,731120
5/10/2019,2908.00,2917.20,2866.35,2876.40,2772.61,339092
5/13/2019,2850.05,2859.95,2777.65,2802.75,2701.61,659200
5/14/2019,2785.80,2827.00,2760.05,2807.60,2706.29,484950
5/15/2019,2811.00,2853.85,2792.00,2813.55,2712.02,478805
5/16/2019,2813.15,2826.35,2760.20,2801.00,2699.93,385300
5/17/2019,2791.00,2810.00,2667.45,2745.00,2645.95,1160721
5/20/2019,2778.00,2779.00,2542.55,2589.40,2495.96,2659265
5/21/2019,2594.00,2699.95,2594.00,2667.00,2570.76,2008336
5/22/2019,2664.90,2679.90,2621.85,2657.75,2561.85,765196
5/23/2019,2680.00,2699.90,2626.40,2637.30,2542.14,546632
5/24/2019,2650.00,2673.95,2626.20,2663.90,2567.77,471150
5/27/2019,2664.00,2669.00,2632.45,2658.00,2562.09,340656
5/28/2019,2665.00,2684.00,2626.40,2651.95,2556.26,1252297
5/29/2019,2650.00,2650.00,2592.45,2610.75,2516.54,774498
5/30/2019,2613.00,2659.90,2593.35,2652.40,2556.69,727619
5/31/2019,2659.50,2688.00,2626.40,2678.35,2581.70,939491
6/3/2019,2679.80,2739.00,2652.40,2724.10,2625.80,558848
6/4/2019,2750.00,2798.45,2400.00,2665.35,2569.17,2438393
6/6/2019,2701.55,2709.90,2644.00,2657.30,2561.41,608496
6/7/2019,2650.00,2656.15,2555.25,2580.70,2487.58,782434
6/10/2019,2608.10,2637.80,2569.65,2629.25,2534.38,622985
6/11/2019,2635.95,2635.95,2593.50,2605.85,2511.82,521153
6/12/2019,2612.00,2628.80,2572.50,2589.70,2496.25,528873
6/13/2019,2591.00,2602.60,2557.40,2588.25,2494.85,368693
6/14/2019,2582.00,2582.00,2529.00,2565.15,2472.59,689207
6/17/2019,2567.00,2580.45,2538.60,2554.15,2461.98,526924
6/18/2019,2555.00,2600.00,2542.05,2591.25,2497.75,665057
6/19/2019,2584.00,2590.85,2537.50,2550.85,2458.80,845595
6/20/2019,2550.00,2577.25,2518.00,2564.80,2472.25,568148
6/21/2019,2560.00,2575.00,2523.55,2551.55,2459.48,579138
6/24/2019,2524.00,2532.00,2504.65,2513.40,2422.71,452261
6/25/2019,2502.10,2552.45,2488.05,2536.05,2444.54,437218
6/26/2019,2534.95,2587.45,2512.70,2578.95,2485.89,501267
6/27/2019,2578.90,2578.90,2543.90,2565.60,2473.02,465861
6/28/2019,2590.00,2615.00,2536.80,2550.45,2458.42,859777
7/1/2019,2567.10,2675.00,2567.10,2654.85,2559.05,1118522
7/2/2019,2657.00,2661.95,2615.60,2627.65,2532.83,666682
7/3/2019,2636.95,2636.95,2580.00,2596.70,2503.00,626598
7/4/2019,2601.10,2620.00,2593.05,2602.40,2508.49,368100
7/5/2019,2610.00,2619.50,2593.55,2600.95,2507.10,491715
7/8/2019,2585.10,2620.00,2559.00,2595.70,2502.04,470575
7/9/2019,2592.00,2625.00,2571.30,2598.85,2505.07,408296
7/10/2019,2594.00,2602.90,2572.40,2584.65,2491.38,311159
7/11/2019,2586.00,2662.00,2585.15,2653.05,2557.32,780105
7/12/2019,2648.00,2660.25,2585.15,2628.60,2533.75,661837
7/15/2019,2630.05,2670.65,2612.20,2627.60,2552.20,499554
7/16/2019,2622.65,2684.00,2603.20,2676.50,2599.70,592319
7/17/2019,2665.60,2687.90,2642.45,2666.30,2589.79,473536
7/18/2019,2665.25,2679.85,2630.00,2655.55,2579.35,434455
7/19/2019,2659.95,2680.00,2604.05,2613.15,2538.17,468248
7/22/2019,2619.00,2642.00,2600.20,2632.50,2556.96,349052
7/23/2019,2640.00,2644.65,2580.45,2599.35,2524.76,480116
7/24/2019,2595.00,2611.00,2555.00,2599.05,2524.47,453664
7/25/2019,2619.80,2666.00,2607.25,2654.10,2577.94,516388
7/26/2019,2640.05,2714.00,2621.70,2704.95,2627.33,537619
7/29/2019,2709.90,2726.80,2621.30,2653.95,2577.80,919633
7/30/2019,2648.00,2693.50,2549.10,2560.00,2486.54,2197242
7/31/2019,2535.00,2590.00,2533.00,2574.60,2500.72,834690
8/1/2019,2573.00,2573.00,2500.05,2533.75,2461.05,976249
8/2/2019,2533.80,2550.00,2496.25,2529.20,2456.63,593989
8/5/2019,2523.00,2537.95,2500.70,2514.70,2442.54,337575
8/6/2019,2509.85,2584.90,2501.00,2556.20,2482.85,603217
8/7/2019,2550.00,2588.85,2540.95,2556.80,2483.43,316279
8/8/2019,2570.00,2587.95,2550.05,2571.95,2498.15,255261
