Date,Open,High,Low,Close,Adj Close,Volume
12/14/2018,381.10,400.00,381.10,400.00,396.85,170
12/17/2018,390.00,390.00,380.00,380.00,377.01,67
12/18/2018,363.00,399.00,363.00,363.05,360.19,501
12/19/2018,381.00,381.00,365.00,365.00,362.12,1069
12/20/2018,383.25,383.25,370.25,383.25,380.23,97
12/21/2018,383.25,383.25,383.25,383.25,380.23,0
12/24/2018,402.00,402.00,381.25,381.25,378.25,181
12/26/2018,363.20,400.20,363.20,389.90,386.83,7
12/27/2018,389.90,389.90,389.90,389.90,386.83,0
12/28/2018,395.00,396.00,395.00,396.00,392.88,20
12/31/2018,396.00,396.00,396.00,396.00,392.88,0
1/1/2019,404.90,404.90,404.90,404.90,401.71,1
1/2/2019,384.70,384.70,384.70,384.70,381.67,1
1/3/2019,384.70,384.70,384.70,384.70,381.67,19
1/4/2019,400.00,400.00,372.10,372.65,369.71,60
1/7/2019,391.00,391.00,384.00,389.00,385.94,215
1/8/2019,393.00,393.00,393.00,393.00,389.90,100
1/9/2019,374.10,374.10,374.10,374.10,371.15,72
1/10/2019,390.00,390.00,361.00,371.00,368.08,371
1/11/2019,371.00,371.00,371.00,371.00,368.08,0
1/14/2019,389.00,389.00,354.00,389.00,385.94,253
1/15/2019,399.00,399.00,371.00,371.00,368.08,15
1/16/2019,389.00,389.50,388.00,389.50,386.43,4135
1/17/2019,399.00,400.00,399.00,400.00,396.85,20
1/18/2019,380.00,380.00,380.00,380.00,377.01,110
1/21/2019,399.00,399.00,380.00,380.00,377.01,80
1/22/2019,380.00,380.00,380.00,380.00,377.01,0
1/23/2019,390.00,399.00,389.00,390.00,386.93,9363
1/24/2019,390.00,390.00,375.05,390.00,386.93,135
1/25/2019,390.00,390.00,390.00,390.00,386.93,0
1/28/2019,375.00,375.00,375.00,375.00,372.05,2000
1/29/2019,374.00,374.00,374.00,374.00,371.05,1500
1/30/2019,375.00,375.00,370.00,370.00,367.09,169
1/31/2019,388.00,388.00,358.00,387.95,384.89,123
2/1/2019,400.00,400.00,400.00,400.00,396.85,61
2/4/2019,395.00,395.00,395.00,395.00,391.89,400
2/5/2019,399.00,400.00,380.00,380.00,377.01,457
2/6/2019,380.00,394.00,362.00,362.00,359.15,135
2/7/2019,363.00,380.00,360.00,360.45,357.61,125
2/8/2019,378.45,378.45,350.00,350.00,347.24,21
2/11/2019,367.00,367.00,349.50,366.35,363.46,2993
2/12/2019,364.00,364.00,363.00,363.00,360.14,75
2/14/2019,380.10,391.00,380.10,390.00,386.93,11529
2/15/2019,371.00,387.00,371.00,387.00,383.95,101
2/18/2019,385.00,385.00,385.00,385.00,381.97,2
2/19/2019,380.00,380.00,369.90,369.90,366.99,491
2/20/2019,371.00,371.00,371.00,371.00,368.08,54
2/21/2019,379.00,379.00,379.00,379.00,376.01,60
2/22/2019,367.00,386.00,367.00,372.95,370.01,212
2/25/2019,368.00,372.00,367.00,369.00,366.09,1253
2/26/2019,365.00,370.00,360.00,360.00,357.16,619
2/27/2019,359.95,359.95,342.00,342.00,339.31,1314
2/28/2019,350.00,350.00,330.00,350.00,347.24,390
3/1/2019,360.00,360.00,335.00,360.00,357.16,213
3/5/2019,360.00,373.00,360.00,370.00,367.09,165
3/6/2019,385.00,385.00,365.00,369.95,367.04,241
3/7/2019,387.95,387.95,352.05,360.05,357.21,129
3/8/2019,360.00,375.05,342.05,367.00,364.11,5056
3/11/2019,379.00,381.95,356.15,367.00,364.11,275
3/12/2019,377.00,377.00,367.00,368.00,365.10,376
3/13/2019,370.05,370.05,369.00,369.00,366.09,225
3/14/2019,385.00,387.45,385.00,385.00,381.97,121
3/15/2019,368.00,385.00,368.00,370.20,367.28,262
3/18/2019,354.00,388.70,351.85,372.65,369.71,996
3/19/2019,355.10,355.20,355.10,355.10,352.30,21
3/20/2019,362.00,370.50,362.00,370.50,367.58,52
3/22/2019,372.50,372.50,360.05,364.45,361.58,35
3/25/2019,347.00,364.45,347.00,362.90,360.04,330
3/26/2019,345.20,345.20,345.20,345.20,342.48,11
3/27/2019,348.20,360.00,348.20,360.00,357.16,256
3/28/2019,360.00,360.00,350.30,360.00,357.16,142
4/1/2019,371.00,371.00,353.40,371.00,368.08,251
4/2/2019,371.00,371.00,371.00,371.00,368.08,0
4/3/2019,385.00,385.00,360.00,379.00,376.01,23
4/4/2019,375.00,378.00,365.05,376.85,373.88,87
4/5/2019,376.85,376.85,376.85,376.85,373.88,0
4/8/2019,376.85,376.85,376.00,376.00,373.04,27
4/9/2019,376.00,376.00,376.00,376.00,373.04,0
4/10/2019,359.00,369.50,359.00,369.50,366.59,151
4/11/2019,369.00,369.00,361.00,369.00,366.09,210
4/12/2019,359.05,359.05,359.00,359.00,356.17,335
4/15/2019,370.90,376.95,370.90,375.00,372.05,1173
4/16/2019,385.00,385.00,375.00,375.00,372.05,1007
4/18/2019,375.00,378.95,356.25,357.40,354.58,51
4/22/2019,359.00,359.00,359.00,359.00,356.17,32
4/23/2019,359.00,359.00,341.05,343.00,340.30,221
4/24/2019,345.00,360.00,345.00,360.00,357.16,45
4/25/2019,346.00,346.00,346.00,346.00,343.27,711
4/26/2019,359.95,359.95,356.00,356.00,353.20,42
4/30/2019,373.50,373.50,350.00,350.00,347.24,143
5/2/2019,351.00,351.00,350.00,350.00,347.24,75
5/3/2019,367.00,367.00,336.00,366.95,364.06,302
5/6/2019,349.10,349.10,349.05,349.05,346.30,301
5/7/2019,340.00,349.00,334.00,334.00,331.37,1214
5/8/2019,347.00,350.00,321.00,321.00,318.47,2077
5/9/2019,306.00,337.00,306.00,314.50,312.02,223
5/10/2019,316.00,316.00,315.00,315.00,312.52,1001
5/13/2019,319.00,319.00,303.00,305.00,302.60,681
5/14/2019,305.00,310.00,301.00,301.30,298.93,290
5/15/2019,301.30,316.25,300.90,316.25,313.76,219
5/16/2019,332.00,332.00,303.00,307.20,304.78,465
5/17/2019,292.05,300.00,292.05,300.00,297.64,328
5/20/2019,305.10,315.00,285.00,292.35,290.05,2258
5/21/2019,300.00,300.00,280.00,281.00,278.79,343
5/22/2019,275.00,281.00,270.00,275.00,272.83,2212
5/23/2019,288.00,288.00,267.00,267.00,264.90,1920
5/24/2019,272.00,272.00,260.00,260.00,257.95,1241
5/27/2019,265.05,273.00,260.05,271.00,268.87,2266
5/28/2019,271.00,284.00,271.00,283.70,281.47,1512
5/29/2019,270.05,288.95,270.00,277.40,275.21,2466
5/30/2019,275.00,285.00,264.00,279.90,277.70,1940
5/31/2019,265.95,285.00,265.95,279.95,277.74,1224
6/3/2019,270.00,283.00,270.00,274.70,272.54,415
6/4/2019,275.00,275.00,261.00,270.00,267.87,1464
6/6/2019,269.95,269.95,257.00,257.00,254.98,1325
6/7/2019,245.00,259.95,244.15,245.00,243.07,1635
6/10/2019,257.25,257.25,254.90,255.85,253.83,1585
